success,failure,stuck,success_percent,failure_percent,stuck_percent
114,95,0,0.5455,0.4545,0.0
115,95,0,0.5476,0.4524,0.0
115,95,1,0.545,0.4502,0.0047
115,95,2,0.5425,0.4481,0.0094
115,95,3,0.5399,0.446,0.0141
115,96,2,0.5399,0.4507,0.0094
115,97,1,0.5399,0.4554,0.0047
115,98,0,0.5399,0.4601,0.0
115,99,0,0.5374,0.4626,0.0
115,99,1,0.5349,0.4605,0.0047
116,99,1,0.537,0.4583,0.0046
117,99,0,0.5417,0.4583,0.0
117,99,1,0.5392,0.4562,0.0046
118,99,0,0.5438,0.4562,0.0
118,99,1,0.5413,0.4541,0.0046
118,99,2,0.5388,0.4521,0.0091
119,99,1,0.5434,0.4521,0.0046
120,99,0,0.5479,0.4521,0.0
120,99,1,0.5455,0.45,0.0045
120,99,2,0.543,0.448,0.009
120,100,1,0.543,0.4525,0.0045
121,100,0,0.5475,0.4525,0.0
121,100,1,0.545,0.4505,0.0045
121,100,2,0.5426,0.4484,0.009
121,100,3,0.5402,0.4464,0.0134
121,101,3,0.5378,0.4489,0.0133
121,102,2,0.5378,0.4533,0.0089
121,102,3,0.5354,0.4513,0.0133
121,102,4,0.533,0.4493,0.0176
122,102,3,0.5374,0.4493,0.0132
122,103,2,0.5374,0.4537,0.0088
122,104,1,0.5374,0.4581,0.0044
122,105,0,0.5374,0.4626,0.0
122,105,1,0.5351,0.4605,0.0044
123,105,0,0.5395,0.4605,0.0
123,105,1,0.5371,0.4585,0.0044
124,105,0,0.5415,0.4585,0.0
124,105,1,0.5391,0.4565,0.0043
124,105,2,0.5368,0.4545,0.0087
125,105,1,0.5411,0.4545,0.0043
126,105,0,0.5455,0.4545,0.0
126,105,1,0.5431,0.4526,0.0043
126,105,2,0.5408,0.4506,0.0086
127,105,1,0.5451,0.4506,0.0043
128,105,0,0.5494,0.4506,0.0
128,105,1,0.547,0.4487,0.0043
129,105,0,0.5513,0.4487,0.0
129,105,1,0.5489,0.4468,0.0043
130,105,0,0.5532,0.4468,0.0
131,105,0,0.5551,0.4449,0.0
132,105,0,0.557,0.443,0.0
132,105,1,0.5546,0.4412,0.0042
132,105,2,0.5523,0.4393,0.0084
133,105,1,0.5565,0.4393,0.0042
134,105,0,0.5607,0.4393,0.0
134,105,1,0.5583,0.4375,0.0042
134,105,2,0.556,0.4357,0.0083
134,105,3,0.5537,0.4339,0.0124
135,105,2,0.5579,0.4339,0.0083
136,105,1,0.562,0.4339,0.0041
137,105,1,0.5638,0.4321,0.0041
137,106,0,0.5638,0.4362,0.0
138,106,0,0.5656,0.4344,0.0
138,106,1,0.5633,0.4327,0.0041
139,106,0,0.5673,0.4327,0.0
140,106,0,0.5691,0.4309,0.0
140,106,1,0.5668,0.4291,0.004
141,106,0,0.5709,0.4291,0.0
141,106,1,0.5685,0.4274,0.004
142,106,0,0.5726,0.4274,0.0
142,106,1,0.5703,0.4257,0.004
143,106,0,0.5743,0.4257,0.0
143,106,1,0.572,0.424,0.004
