success,failure,stuck,success_percent,failure_percent
69,86,394,0.4452,0.5548
69,86,395,0.4452,0.5548
69,87,395,0.4423,0.5577
69,87,396,0.4423,0.5577
69,87,397,0.4423,0.5577
69,87,398,0.4423,0.5577
69,87,399,0.4423,0.5577
69,87,400,0.4423,0.5577
69,87,401,0.4423,0.5577
69,87,402,0.4423,0.5577
69,87,403,0.4423,0.5577
69,87,404,0.4423,0.5577
69,88,404,0.4395,0.5605
69,88,405,0.4395,0.5605
69,88,406,0.4395,0.5605
69,88,407,0.4395,0.5605
69,88,408,0.4395,0.5605
69,88,409,0.4395,0.5605
69,89,409,0.4367,0.5633
70,89,409,0.4403,0.5597
70,89,410,0.4403,0.5597
70,89,411,0.4403,0.5597
70,89,412,0.4403,0.5597
70,89,413,0.4403,0.5597
70,89,414,0.4403,0.5597
70,89,415,0.4403,0.5597
70,89,416,0.4403,0.5597
70,89,417,0.4403,0.5597
70,90,417,0.4375,0.5625
70,90,418,0.4375,0.5625
70,90,419,0.4375,0.5625
70,90,420,0.4375,0.5625
70,90,421,0.4375,0.5625
70,90,422,0.4375,0.5625
70,91,422,0.4348,0.5652
70,91,423,0.4348,0.5652
70,91,424,0.4348,0.5652
70,91,425,0.4348,0.5652
70,91,426,0.4348,0.5652
71,91,426,0.4383,0.5617
71,91,427,0.4383,0.5617
71,91,428,0.4383,0.5617
71,91,429,0.4383,0.5617
71,92,429,0.4356,0.5644
71,92,430,0.4356,0.5644
71,92,431,0.4356,0.5644
71,92,432,0.4356,0.5644
71,92,433,0.4356,0.5644
71,92,434,0.4356,0.5644
71,92,435,0.4356,0.5644
71,92,436,0.4356,0.5644
71,92,437,0.4356,0.5644
71,92,438,0.4356,0.5644
71,92,439,0.4356,0.5644
71,92,440,0.4356,0.5644
71,92,441,0.4356,0.5644
71,92,442,0.4356,0.5644
71,92,443,0.4356,0.5644
71,92,444,0.4356,0.5644
71,92,445,0.4356,0.5644
71,92,446,0.4356,0.5644
71,92,447,0.4356,0.5644
71,93,447,0.4329,0.5671
71,93,448,0.4329,0.5671
71,93,449,0.4329,0.5671
71,93,450,0.4329,0.5671
71,93,451,0.4329,0.5671
71,93,452,0.4329,0.5671
71,94,452,0.4303,0.5697
71,94,453,0.4303,0.5697
71,94,454,0.4303,0.5697
71,94,455,0.4303,0.5697
71,94,456,0.4303,0.5697
71,94,457,0.4303,0.5697
71,94,458,0.4303,0.5697
71,94,459,0.4303,0.5697
71,94,460,0.4303,0.5697
71,94,461,0.4303,0.5697
71,94,462,0.4303,0.5697
71,94,463,0.4303,0.5697
71,94,464,0.4303,0.5697
71,94,465,0.4303,0.5697
71,94,466,0.4303,0.5697
71,94,467,0.4303,0.5697
71,94,468,0.4303,0.5697
71,94,469,0.4303,0.5697
71,94,470,0.4303,0.5697
71,95,470,0.4277,0.5723
71,96,470,0.4251,0.5749
71,96,471,0.4251,0.5749
71,96,472,0.4251,0.5749
71,96,473,0.4251,0.5749
71,96,474,0.4251,0.5749
71,96,475,0.4251,0.5749
71,97,475,0.4226,0.5774
71,97,476,0.4226,0.5774
71,97,477,0.4226,0.5774
71,97,478,0.4226,0.5774
72,97,478,0.426,0.574
72,97,479,0.426,0.574
72,97,480,0.426,0.574
72,97,481,0.426,0.574
72,97,482,0.426,0.574
72,97,483,0.426,0.574
72,97,484,0.426,0.574
72,97,485,0.426,0.574
72,97,486,0.426,0.574
72,98,486,0.4235,0.5765
72,98,487,0.4235,0.5765
72,98,488,0.4235,0.5765
72,98,489,0.4235,0.5765
72,98,490,0.4235,0.5765
73,98,490,0.4269,0.5731
73,98,491,0.4269,0.5731
73,98,492,0.4269,0.5731
73,98,493,0.4269,0.5731
74,98,493,0.4302,0.5698
74,98,494,0.4302,0.5698
74,98,495,0.4302,0.5698
74,98,496,0.4302,0.5698
74,98,497,0.4302,0.5698
74,98,498,0.4302,0.5698
74,98,499,0.4302,0.5698
74,98,500,0.4302,0.5698
74,98,501,0.4302,0.5698
74,98,502,0.4302,0.5698
74,98,503,0.4302,0.5698
74,98,504,0.4302,0.5698
74,98,505,0.4302,0.5698
74,98,506,0.4302,0.5698
74,98,507,0.4302,0.5698
74,98,508,0.4302,0.5698
74,98,509,0.4302,0.5698
74,98,510,0.4302,0.5698
74,98,511,0.4302,0.5698
74,98,512,0.4302,0.5698
74,99,512,0.4277,0.5723
74,100,512,0.4253,0.5747
74,101,512,0.4229,0.5771
74,101,513,0.4229,0.5771
74,102,513,0.4205,0.5795
74,102,514,0.4205,0.5795
74,102,515,0.4205,0.5795
74,102,516,0.4205,0.5795
74,102,517,0.4205,0.5795
74,102,518,0.4205,0.5795
74,102,519,0.4205,0.5795
74,103,519,0.4181,0.5819
74,103,520,0.4181,0.5819
74,103,521,0.4181,0.5819
74,103,522,0.4181,0.5819
74,103,523,0.4181,0.5819
74,103,524,0.4181,0.5819
74,103,525,0.4181,0.5819
74,103,526,0.4181,0.5819
74,104,526,0.4157,0.5843
75,104,526,0.419,0.581
75,104,527,0.419,0.581
75,104,528,0.419,0.581
75,105,528,0.4167,0.5833
75,105,529,0.4167,0.5833
75,105,530,0.4167,0.5833
75,105,531,0.4167,0.5833
75,105,532,0.4167,0.5833
75,106,532,0.4144,0.5856
75,106,533,0.4144,0.5856
75,106,534,0.4144,0.5856
75,106,535,0.4144,0.5856
75,106,536,0.4144,0.5856
76,106,536,0.4176,0.5824
76,106,537,0.4176,0.5824
76,107,537,0.4153,0.5847
76,107,538,0.4153,0.5847
76,107,539,0.4153,0.5847
76,107,540,0.4153,0.5847
76,107,541,0.4153,0.5847
76,107,542,0.4153,0.5847
77,107,542,0.4185,0.5815
77,107,543,0.4185,0.5815
77,107,544,0.4185,0.5815
77,108,544,0.4162,0.5838
77,108,545,0.4162,0.5838
77,108,546,0.4162,0.5838
77,109,546,0.414,0.586
77,109,547,0.414,0.586
77,109,548,0.414,0.586
77,109,549,0.414,0.586
77,110,549,0.4118,0.5882
77,110,550,0.4118,0.5882
77,110,551,0.4118,0.5882
78,110,551,0.4149,0.5851
78,110,552,0.4149,0.5851
78,110,553,0.4149,0.5851
78,110,554,0.4149,0.5851
78,110,555,0.4149,0.5851
78,110,556,0.4149,0.5851
78,110,557,0.4149,0.5851
78,110,558,0.4149,0.5851
78,110,559,0.4149,0.5851
78,110,560,0.4149,0.5851
78,110,561,0.4149,0.5851
78,111,561,0.4127,0.5873
78,111,562,0.4127,0.5873
78,112,562,0.4105,0.5895
78,112,563,0.4105,0.5895
78,112,564,0.4105,0.5895
79,112,564,0.4136,0.5864
79,112,565,0.4136,0.5864
79,112,566,0.4136,0.5864
80,112,566,0.4167,0.5833
80,112,567,0.4167,0.5833
80,112,568,0.4167,0.5833
80,112,569,0.4167,0.5833
80,112,570,0.4167,0.5833
80,112,571,0.4167,0.5833
80,112,572,0.4167,0.5833
80,112,573,0.4167,0.5833
80,112,574,0.4167,0.5833
80,112,575,0.4167,0.5833
80,112,576,0.4167,0.5833
80,112,577,0.4167,0.5833
