success,failure,stuck,success_percent,failure_percent
277,690,3,0.2865,0.7135
277,691,2,0.2862,0.7138
277,691,3,0.2862,0.7138
278,691,2,0.2869,0.7131
278,691,3,0.2869,0.7131
279,691,2,0.2876,0.7124
279,691,3,0.2876,0.7124
279,691,4,0.2876,0.7124
280,691,3,0.2884,0.7116
281,691,2,0.2891,0.7109
282,691,2,0.2898,0.7102
283,691,1,0.2906,0.7094
284,691,0,0.2913,0.7087
284,691,1,0.2913,0.7087
285,691,0,0.292,0.708
285,691,1,0.292,0.708
285,691,2,0.292,0.708
285,691,3,0.292,0.708
286,691,2,0.2927,0.7073
286,692,2,0.2924,0.7076
286,693,1,0.2921,0.7079
286,694,0,0.2918,0.7082
286,694,1,0.2918,0.7082
287,694,0,0.2926,0.7074
287,694,1,0.2926,0.7074
287,694,2,0.2926,0.7074
287,694,3,0.2926,0.7074
287,694,4,0.2926,0.7074
287,694,5,0.2926,0.7074
287,694,6,0.2926,0.7074
287,694,7,0.2926,0.7074
287,694,8,0.2926,0.7074
287,694,9,0.2926,0.7074
287,694,10,0.2926,0.7074
287,694,11,0.2926,0.7074
287,694,12,0.2926,0.7074
287,695,12,0.2923,0.7077
287,696,11,0.292,0.708
287,697,11,0.2917,0.7083
287,698,11,0.2914,0.7086
287,699,10,0.2911,0.7089
287,700,9,0.2908,0.7092
287,701,8,0.2905,0.7095
287,702,7,0.2902,0.7098
287,703,6,0.2899,0.7101
287,704,5,0.2896,0.7104
287,705,4,0.2893,0.7107
287,706,3,0.289,0.711
288,706,2,0.2897,0.7103
288,707,1,0.2894,0.7106
288,708,0,0.2892,0.7108
288,708,1,0.2892,0.7108
289,708,0,0.2899,0.7101
289,708,1,0.2899,0.7101
290,708,1,0.2906,0.7094
291,708,1,0.2913,0.7087
291,708,2,0.2913,0.7087
291,708,3,0.2913,0.7087
292,708,2,0.292,0.708
293,708,2,0.2927,0.7073
293,709,1,0.2924,0.7076
293,709,2,0.2924,0.7076
293,709,3,0.2924,0.7076
293,709,4,0.2924,0.7076
293,709,5,0.2924,0.7076
293,709,6,0.2924,0.7076
293,709,7,0.2924,0.7076
293,709,8,0.2924,0.7076
293,709,9,0.2924,0.7076
293,710,8,0.2921,0.7079
293,710,9,0.2921,0.7079
293,710,10,0.2921,0.7079
293,711,9,0.2918,0.7082
293,711,10,0.2918,0.7082
293,712,10,0.2915,0.7085
294,712,9,0.2922,0.7078
294,713,9,0.292,0.708
294,714,8,0.2917,0.7083
294,715,7,0.2914,0.7086
294,716,6,0.2911,0.7089
294,717,5,0.2908,0.7092
295,717,4,0.2915,0.7085
295,718,3,0.2912,0.7088
295,719,2,0.2909,0.7091
295,720,1,0.2906,0.7094
295,721,0,0.2904,0.7096
295,722,0,0.2901,0.7099
295,723,0,0.2898,0.7102
295,723,1,0.2898,0.7102
295,724,0,0.2895,0.7105
296,724,0,0.2902,0.7098
296,724,1,0.2902,0.7098
296,724,2,0.2902,0.7098
296,724,3,0.2902,0.7098
296,724,4,0.2902,0.7098
296,724,5,0.2902,0.7098
296,725,4,0.2899,0.7101
297,725,3,0.2906,0.7094
297,726,2,0.2903,0.7097
298,726,2,0.291,0.709
298,727,1,0.2907,0.7093
298,727,2,0.2907,0.7093
298,727,3,0.2907,0.7093
298,728,2,0.2904,0.7096
299,728,1,0.2911,0.7089
299,729,0,0.2909,0.7091
299,729,1,0.2909,0.7091
300,729,1,0.2915,0.7085
301,729,1,0.2922,0.7078
301,729,2,0.2922,0.7078
302,729,1,0.2929,0.7071
303,729,0,0.2936,0.7064
303,729,1,0.2936,0.7064
303,729,2,0.2936,0.7064
304,729,1,0.2943,0.7057
304,729,2,0.2943,0.7057
304,729,3,0.2943,0.7057
304,730,2,0.294,0.706
305,730,1,0.2947,0.7053
306,730,0,0.2954,0.7046
306,730,1,0.2954,0.7046
306,730,2,0.2954,0.7046
306,731,1,0.2951,0.7049
306,731,2,0.2951,0.7049
306,731,3,0.2951,0.7049
306,731,4,0.2951,0.7049
306,731,5,0.2951,0.7049
307,731,4,0.2958,0.7042
307,732,3,0.2955,0.7045
307,733,2,0.2952,0.7048
307,734,1,0.2949,0.7051
308,734,1,0.2956,0.7044
308,735,0,0.2953,0.7047
308,735,1,0.2953,0.7047
309,735,0,0.296,0.704
309,735,1,0.296,0.704
309,735,2,0.296,0.704
309,735,3,0.296,0.704
310,735,2,0.2967,0.7033
310,736,1,0.2964,0.7036
310,737,0,0.2961,0.7039
310,737,1,0.2961,0.7039
310,737,2,0.2961,0.7039
310,737,3,0.2961,0.7039
310,738,2,0.2958,0.7042
310,738,3,0.2958,0.7042
311,738,2,0.2965,0.7035
311,738,3,0.2965,0.7035
311,738,4,0.2965,0.7035
311,738,5,0.2965,0.7035
312,738,4,0.2971,0.7029
312,739,3,0.2969,0.7031
312,739,4,0.2969,0.7031
312,739,5,0.2969,0.7031
312,739,6,0.2969,0.7031
313,739,5,0.2975,0.7025
314,739,4,0.2982,0.7018
315,739,3,0.2989,0.7011
316,739,2,0.2995,0.7005
316,740,1,0.2992,0.7008
317,740,0,0.2999,0.7001
317,740,1,0.2999,0.7001
317,740,2,0.2999,0.7001
317,740,3,0.2999,0.7001
317,740,4,0.2999,0.7001
317,740,5,0.2999,0.7001
317,740,6,0.2999,0.7001
318,740,5,0.3006,0.6994
318,740,6,0.3006,0.6994
318,741,6,0.3003,0.6997
318,742,5,0.3,0.7
318,743,4,0.2997,0.7003
318,744,3,0.2994,0.7006
319,744,2,0.3001,0.6999
319,745,1,0.2998,0.7002
320,745,0,0.3005,0.6995
320,745,1,0.3005,0.6995
321,745,0,0.3011,0.6989
321,745,1,0.3011,0.6989
322,745,1,0.3018,0.6982
322,745,2,0.3018,0.6982
323,745,1,0.3024,0.6976
324,745,0,0.3031,0.6969
324,745,1,0.3031,0.6969
324,745,2,0.3031,0.6969
324,746,2,0.3028,0.6972
325,746,1,0.3035,0.6965
325,747,0,0.3032,0.6968
325,747,1,0.3032,0.6968
325,747,2,0.3032,0.6968
325,747,3,0.3032,0.6968
325,748,2,0.3029,0.6971
325,749,1,0.3026,0.6974
325,750,0,0.3023,0.6977
325,750,1,0.3023,0.6977
325,750,2,0.3023,0.6977
325,750,3,0.3023,0.6977
325,750,4,0.3023,0.6977
325,750,5,0.3023,0.6977
325,750,6,0.3023,0.6977
325,750,7,0.3023,0.6977
325,751,6,0.302,0.698
325,752,5,0.3018,0.6982
325,753,4,0.3015,0.6985
326,753,4,0.3021,0.6979
326,754,4,0.3019,0.6981
326,755,3,0.3016,0.6984
326,756,2,0.3013,0.6987
326,757,1,0.301,0.699
327,757,0,0.3017,0.6983
327,757,1,0.3017,0.6983
327,757,2,0.3017,0.6983
327,757,3,0.3017,0.6983
327,757,4,0.3017,0.6983
327,757,5,0.3017,0.6983
327,757,6,0.3017,0.6983
327,757,7,0.3017,0.6983
327,757,8,0.3017,0.6983
327,757,9,0.3017,0.6983
328,757,9,0.3023,0.6977
328,757,10,0.3023,0.6977
328,758,9,0.302,0.698
328,759,8,0.3017,0.6983
328,759,9,0.3017,0.6983
328,760,9,0.3015,0.6985
328,761,8,0.3012,0.6988
328,761,9,0.3012,0.6988
328,762,8,0.3009,0.6991
328,763,7,0.3006,0.6994
328,764,7,0.3004,0.6996
328,765,7,0.3001,0.6999
328,765,8,0.3001,0.6999
328,766,7,0.2998,0.7002
328,767,6,0.2995,0.7005
328,767,7,0.2995,0.7005
328,767,8,0.2995,0.7005
328,768,7,0.2993,0.7007
329,768,7,0.2999,0.7001
329,769,6,0.2996,0.7004
329,770,5,0.2994,0.7006
330,770,4,0.3,0.7
331,770,3,0.3006,0.6994
331,771,2,0.3004,0.6996
332,771,1,0.301,0.699
333,771,0,0.3016,0.6984
333,771,1,0.3016,0.6984
333,771,2,0.3016,0.6984
333,771,3,0.3016,0.6984
333,771,4,0.3016,0.6984
333,771,5,0.3016,0.6984
333,771,6,0.3016,0.6984
334,771,5,0.3023,0.6977
334,771,6,0.3023,0.6977
334,771,7,0.3023,0.6977
334,771,8,0.3023,0.6977
334,771,9,0.3023,0.6977
334,771,10,0.3023,0.6977
334,772,9,0.302,0.698
334,772,10,0.302,0.698
335,772,10,0.3026,0.6974
335,773,9,0.3023,0.6977
335,774,8,0.3021,0.6979
335,775,7,0.3018,0.6982
335,776,6,0.3015,0.6985
335,777,5,0.3013,0.6987
335,778,4,0.301,0.699
335,779,3,0.3007,0.6993
335,780,2,0.3004,0.6996
335,781,1,0.3002,0.6998
335,782,0,0.2999,0.7001
335,782,1,0.2999,0.7001
336,782,0,0.3005,0.6995
336,782,1,0.3005,0.6995
336,782,2,0.3005,0.6995
337,782,1,0.3012,0.6988
337,783,0,0.3009,0.6991
337,783,1,0.3009,0.6991
337,783,2,0.3009,0.6991
337,783,3,0.3009,0.6991
337,783,4,0.3009,0.6991
337,784,3,0.3006,0.6994
338,784,3,0.3012,0.6988
339,784,3,0.3019,0.6981
339,785,2,0.3016,0.6984
339,786,1,0.3013,0.6987
339,787,0,0.3011,0.6989
339,787,1,0.3011,0.6989
339,787,2,0.3011,0.6989
339,787,3,0.3011,0.6989
339,787,4,0.3011,0.6989
339,788,3,0.3008,0.6992
339,788,4,0.3008,0.6992
339,789,4,0.3005,0.6995
339,790,3,0.3003,0.6997
339,791,2,0.3,0.7
339,792,1,0.2997,0.7003
339,792,2,0.2997,0.7003
340,792,1,0.3004,0.6996
340,792,2,0.3004,0.6996
340,792,3,0.3004,0.6996
340,792,4,0.3004,0.6996
340,792,5,0.3004,0.6996
340,792,6,0.3004,0.6996
341,792,6,0.301,0.699
341,793,6,0.3007,0.6993
342,793,6,0.3013,0.6987
342,794,6,0.3011,0.6989
343,794,5,0.3017,0.6983
343,795,4,0.3014,0.6986
343,796,3,0.3011,0.6989
343,797,2,0.3009,0.6991
343,798,1,0.3006,0.6994
343,799,0,0.3004,0.6996
343,799,1,0.3004,0.6996
344,799,0,0.301,0.699
344,799,1,0.301,0.699
344,799,2,0.301,0.699
344,799,3,0.301,0.699
344,800,2,0.3007,0.6993
344,801,1,0.3004,0.6996
345,801,0,0.301,0.699
345,801,1,0.301,0.699
345,801,2,0.301,0.699
345,801,3,0.301,0.699
346,801,2,0.3017,0.6983
346,802,1,0.3014,0.6986
346,803,0,0.3011,0.6989
346,803,1,0.3011,0.6989
347,803,1,0.3017,0.6983
348,803,0,0.3023,0.6977
349,803,0,0.303,0.697
350,803,0,0.3036,0.6964
350,803,1,0.3036,0.6964
350,803,2,0.3036,0.6964
350,803,3,0.3036,0.6964
350,803,4,0.3036,0.6964
350,803,5,0.3036,0.6964
350,803,6,0.3036,0.6964
350,803,7,0.3036,0.6964
351,803,7,0.3042,0.6958
351,804,6,0.3039,0.6961
351,804,7,0.3039,0.6961
351,805,7,0.3036,0.6964
351,805,8,0.3036,0.6964
352,805,7,0.3042,0.6958
353,805,6,0.3048,0.6952
354,805,5,0.3054,0.6946
355,805,4,0.306,0.694
356,805,3,0.3066,0.6934
356,806,2,0.3064,0.6936
356,807,1,0.3061,0.6939
357,807,0,0.3067,0.6933
357,807,1,0.3067,0.6933
357,808,1,0.3064,0.6936
357,808,2,0.3064,0.6936
357,808,3,0.3064,0.6936
357,808,4,0.3064,0.6936
357,808,5,0.3064,0.6936
357,808,6,0.3064,0.6936
357,808,7,0.3064,0.6936
357,808,8,0.3064,0.6936
357,808,9,0.3064,0.6936
357,808,10,0.3064,0.6936
357,809,10,0.3062,0.6938
357,809,11,0.3062,0.6938
357,809,12,0.3062,0.6938
357,810,11,0.3059,0.6941
357,810,12,0.3059,0.6941
357,810,13,0.3059,0.6941
357,810,14,0.3059,0.6941
357,811,13,0.3057,0.6943
357,811,14,0.3057,0.6943
357,811,15,0.3057,0.6943
357,811,16,0.3057,0.6943
357,812,15,0.3054,0.6946
357,812,16,0.3054,0.6946
357,812,17,0.3054,0.6946
357,812,18,0.3054,0.6946
357,812,19,0.3054,0.6946
357,812,20,0.3054,0.6946
357,812,21,0.3054,0.6946
357,812,22,0.3054,0.6946
357,812,23,0.3054,0.6946
357,812,24,0.3054,0.6946
357,812,25,0.3054,0.6946
357,812,26,0.3054,0.6946
357,812,27,0.3054,0.6946
357,813,27,0.3051,0.6949
357,813,28,0.3051,0.6949
357,814,27,0.3049,0.6951
357,814,28,0.3049,0.6951
357,814,29,0.3049,0.6951
357,814,30,0.3049,0.6951
357,814,31,0.3049,0.6951
357,814,32,0.3049,0.6951
357,814,33,0.3049,0.6951
357,815,33,0.3046,0.6954
357,815,34,0.3046,0.6954
357,815,35,0.3046,0.6954
357,815,36,0.3046,0.6954
357,815,37,0.3046,0.6954
357,815,38,0.3046,0.6954
357,815,39,0.3046,0.6954
357,815,40,0.3046,0.6954
357,815,41,0.3046,0.6954
357,815,42,0.3046,0.6954
357,816,42,0.3043,0.6957
357,816,43,0.3043,0.6957
357,817,43,0.3041,0.6959
357,817,44,0.3041,0.6959
357,817,45,0.3041,0.6959
357,817,46,0.3041,0.6959
357,817,47,0.3041,0.6959
357,817,48,0.3041,0.6959
357,817,49,0.3041,0.6959
357,817,50,0.3041,0.6959
357,817,51,0.3041,0.6959
357,818,50,0.3038,0.6962
357,818,51,0.3038,0.6962
357,818,52,0.3038,0.6962
357,818,53,0.3038,0.6962
357,818,54,0.3038,0.6962
357,818,55,0.3038,0.6962
357,819,55,0.3036,0.6964
357,820,55,0.3033,0.6967
357,821,55,0.3031,0.6969
357,822,54,0.3028,0.6972
357,822,55,0.3028,0.6972
357,823,54,0.3025,0.6975
357,824,53,0.3023,0.6977
357,825,52,0.302,0.698
357,826,51,0.3018,0.6982
357,827,50,0.3015,0.6985
357,828,50,0.3013,0.6987
357,829,49,0.301,0.699
357,830,48,0.3008,0.6992
357,831,47,0.3005,0.6995
357,832,46,0.3003,0.6997
357,833,45,0.3,0.7
357,834,44,0.2997,0.7003
357,835,43,0.2995,0.7005
357,836,42,0.2992,0.7008
357,837,41,0.299,0.701
357,838,40,0.2987,0.7013
357,839,39,0.2985,0.7015
357,840,38,0.2982,0.7018
357,841,37,0.298,0.702
357,842,36,0.2977,0.7023
357,843,35,0.2975,0.7025
357,844,34,0.2973,0.7027
357,845,33,0.297,0.703
357,846,32,0.2968,0.7032
357,847,31,0.2965,0.7035
357,848,30,0.2963,0.7037
357,849,29,0.296,0.704
357,850,28,0.2958,0.7042
357,851,27,0.2955,0.7045
357,852,26,0.2953,0.7047
357,853,25,0.295,0.705
357,854,24,0.2948,0.7052
357,855,23,0.2946,0.7054
357,856,22,0.2943,0.7057
357,857,21,0.2941,0.7059
357,858,20,0.2938,0.7062
357,859,19,0.2936,0.7064
357,860,18,0.2933,0.7067
357,861,17,0.2931,0.7069
357,862,16,0.2929,0.7071
357,863,15,0.2926,0.7074
357,863,16,0.2926,0.7074
357,864,16,0.2924,0.7076
357,864,17,0.2924,0.7076
357,864,18,0.2924,0.7076
357,865,17,0.2921,0.7079
357,865,18,0.2921,0.7079
357,865,19,0.2921,0.7079
357,865,20,0.2921,0.7079
357,865,21,0.2921,0.7079
357,866,20,0.2919,0.7081
357,867,19,0.2917,0.7083
357,867,20,0.2917,0.7083
357,867,21,0.2917,0.7083
357,867,22,0.2917,0.7083
357,867,23,0.2917,0.7083
357,867,24,0.2917,0.7083
357,867,25,0.2917,0.7083
357,867,26,0.2917,0.7083
357,868,25,0.2914,0.7086
357,869,24,0.2912,0.7088
357,869,25,0.2912,0.7088
357,869,26,0.2912,0.7088
357,869,27,0.2912,0.7088
357,869,28,0.2912,0.7088
357,869,29,0.2912,0.7088
357,869,30,0.2912,0.7088
357,869,31,0.2912,0.7088
357,869,32,0.2912,0.7088
357,869,33,0.2912,0.7088
357,869,34,0.2912,0.7088
357,870,33,0.291,0.709
357,870,34,0.291,0.709
357,870,35,0.291,0.709
357,870,36,0.291,0.709
357,870,37,0.291,0.709
357,870,38,0.291,0.709
357,870,39,0.291,0.709
357,871,39,0.2907,0.7093
357,871,40,0.2907,0.7093
357,871,41,0.2907,0.7093
357,871,42,0.2907,0.7093
357,872,41,0.2905,0.7095
357,872,42,0.2905,0.7095
357,872,43,0.2905,0.7095
357,873,42,0.2902,0.7098
357,873,43,0.2902,0.7098
357,873,44,0.2902,0.7098
357,874,44,0.29,0.71
357,874,45,0.29,0.71
357,875,44,0.2898,0.7102
357,876,43,0.2895,0.7105
357,876,44,0.2895,0.7105
357,877,43,0.2893,0.7107
357,877,44,0.2893,0.7107
357,877,45,0.2893,0.7107
357,877,46,0.2893,0.7107
357,877,47,0.2893,0.7107
357,877,48,0.2893,0.7107
357,877,49,0.2893,0.7107
357,878,49,0.2891,0.7109
357,878,50,0.2891,0.7109
357,878,51,0.2891,0.7109
357,879,50,0.2888,0.7112
357,879,51,0.2888,0.7112
357,879,52,0.2888,0.7112
357,879,53,0.2888,0.7112
357,879,54,0.2888,0.7112
357,880,53,0.2886,0.7114
357,880,54,0.2886,0.7114
358,880,53,0.2892,0.7108
358,880,54,0.2892,0.7108
358,880,55,0.2892,0.7108
358,880,56,0.2892,0.7108
358,880,57,0.2892,0.7108
358,880,58,0.2892,0.7108
358,880,59,0.2892,0.7108
358,880,60,0.2892,0.7108
358,881,60,0.2889,0.7111
358,881,61,0.2889,0.7111
358,882,60,0.2887,0.7113
358,883,59,0.2885,0.7115
358,884,59,0.2882,0.7118
358,885,59,0.288,0.712
358,886,58,0.2878,0.7122
358,887,57,0.2876,0.7124
358,888,56,0.2873,0.7127
358,889,56,0.2871,0.7129
358,890,55,0.2869,0.7131
358,891,54,0.2866,0.7134
358,891,55,0.2866,0.7134
358,891,56,0.2866,0.7134
358,892,55,0.2864,0.7136
358,892,56,0.2864,0.7136
358,893,55,0.2862,0.7138
358,894,54,0.2859,0.7141
358,895,53,0.2857,0.7143
358,896,52,0.2855,0.7145
358,897,51,0.2853,0.7147
358,898,50,0.285,0.715
358,899,49,0.2848,0.7152
358,900,48,0.2846,0.7154
358,901,47,0.2844,0.7156
358,902,46,0.2841,0.7159
358,903,45,0.2839,0.7161
358,903,46,0.2839,0.7161
358,904,45,0.2837,0.7163
358,905,44,0.2835,0.7165
358,906,43,0.2832,0.7168
358,907,42,0.283,0.717
358,908,41,0.2828,0.7172
358,909,40,0.2826,0.7174
358,910,39,0.2823,0.7177
358,911,38,0.2821,0.7179
358,912,37,0.2819,0.7181
358,913,36,0.2817,0.7183
358,914,35,0.2814,0.7186
358,915,34,0.2812,0.7188
358,916,33,0.281,0.719
358,917,32,0.2808,0.7192
358,918,31,0.2806,0.7194
358,919,30,0.2803,0.7197
358,920,29,0.2801,0.7199
358,921,28,0.2799,0.7201
358,922,27,0.2797,0.7203
358,923,26,0.2795,0.7205
358,924,25,0.2793,0.7207
358,925,24,0.279,0.721
358,925,25,0.279,0.721
358,925,26,0.279,0.721
358,925,27,0.279,0.721
358,925,28,0.279,0.721
359,925,27,0.2796,0.7204
359,926,26,0.2794,0.7206
360,926,25,0.2799,0.7201
360,927,24,0.2797,0.7203
360,928,24,0.2795,0.7205
360,929,23,0.2793,0.7207
360,930,22,0.2791,0.7209
360,931,22,0.2789,0.7211
360,931,23,0.2789,0.7211
360,931,24,0.2789,0.7211
360,932,23,0.2786,0.7214
360,933,22,0.2784,0.7216
360,934,21,0.2782,0.7218
360,935,20,0.278,0.722
360,936,19,0.2778,0.7222
360,937,18,0.2776,0.7224
360,938,17,0.2773,0.7227
360,939,16,0.2771,0.7229
360,940,15,0.2769,0.7231
360,941,14,0.2767,0.7233
360,942,13,0.2765,0.7235
360,943,12,0.2763,0.7237
360,944,11,0.2761,0.7239
360,945,10,0.2759,0.7241
360,946,9,0.2757,0.7243
360,947,8,0.2754,0.7246
360,948,7,0.2752,0.7248
360,949,6,0.275,0.725
361,949,6,0.2756,0.7244
362,949,5,0.2761,0.7239
363,949,4,0.2767,0.7233
364,949,3,0.2772,0.7228
364,950,2,0.277,0.723
365,950,1,0.2776,0.7224
366,950,0,0.2781,0.7219
366,950,1,0.2781,0.7219
366,950,2,0.2781,0.7219
367,950,1,0.2787,0.7213
368,950,1,0.2792,0.7208
369,950,1,0.2798,0.7202
370,950,0,0.2803,0.7197
370,950,1,0.2803,0.7197
370,950,2,0.2803,0.7197
371,950,1,0.2808,0.7192
371,951,0,0.2806,0.7194
372,951,0,0.2812,0.7188
372,951,1,0.2812,0.7188
372,951,2,0.2812,0.7188
372,951,3,0.2812,0.7188
372,951,4,0.2812,0.7188
372,951,5,0.2812,0.7188
372,951,6,0.2812,0.7188
372,951,7,0.2812,0.7188
373,951,6,0.2817,0.7183
373,951,7,0.2817,0.7183
373,951,8,0.2817,0.7183
373,952,7,0.2815,0.7185
373,953,6,0.2813,0.7187
373,953,7,0.2813,0.7187
373,953,8,0.2813,0.7187
373,954,8,0.2811,0.7189
373,955,8,0.2809,0.7191
373,956,7,0.2807,0.7193
373,957,7,0.2805,0.7195
373,958,6,0.2802,0.7198
374,958,5,0.2808,0.7192
375,958,4,0.2813,0.7187
375,959,3,0.2811,0.7189
375,960,2,0.2809,0.7191
375,961,1,0.2807,0.7193
375,962,0,0.2805,0.7195
375,962,1,0.2805,0.7195
375,962,2,0.2805,0.7195
375,962,3,0.2805,0.7195
375,962,4,0.2805,0.7195
376,962,3,0.281,0.719
377,962,2,0.2816,0.7184
377,963,1,0.2813,0.7187
377,964,0,0.2811,0.7189
377,964,1,0.2811,0.7189
377,964,2,0.2811,0.7189
377,964,3,0.2811,0.7189
377,964,4,0.2811,0.7189
377,964,5,0.2811,0.7189
377,964,6,0.2811,0.7189
378,964,5,0.2817,0.7183
378,964,6,0.2817,0.7183
378,964,7,0.2817,0.7183
378,964,8,0.2817,0.7183
378,964,9,0.2817,0.7183
378,965,8,0.2815,0.7185
379,965,7,0.282,0.718
379,965,8,0.282,0.718
379,965,9,0.282,0.718
379,965,10,0.282,0.718
379,965,11,0.282,0.718
379,966,10,0.2818,0.7182
379,967,10,0.2816,0.7184
379,968,9,0.2814,0.7186
379,969,8,0.2812,0.7188
379,970,7,0.2809,0.7191
380,970,6,0.2815,0.7185
380,970,7,0.2815,0.7185
381,970,7,0.282,0.718
381,971,6,0.2818,0.7182
381,971,7,0.2818,0.7182
381,971,8,0.2818,0.7182
381,971,9,0.2818,0.7182
381,971,10,0.2818,0.7182
381,972,9,0.2816,0.7184
381,973,8,0.2814,0.7186
381,974,7,0.2812,0.7188
381,975,6,0.281,0.719
381,976,5,0.2808,0.7192
381,977,4,0.2806,0.7194
382,977,3,0.2811,0.7189
382,977,4,0.2811,0.7189
382,977,5,0.2811,0.7189
382,977,6,0.2811,0.7189
383,977,5,0.2816,0.7184
383,978,4,0.2814,0.7186
383,978,5,0.2814,0.7186
383,978,6,0.2814,0.7186
383,978,7,0.2814,0.7186
383,978,8,0.2814,0.7186
383,979,7,0.2812,0.7188
383,980,7,0.281,0.719
384,980,6,0.2815,0.7185
385,980,5,0.2821,0.7179
386,980,4,0.2826,0.7174
386,980,5,0.2826,0.7174
386,980,6,0.2826,0.7174
386,980,7,0.2826,0.7174
387,980,6,0.2831,0.7169
387,981,5,0.2829,0.7171
387,982,4,0.2827,0.7173
387,983,3,0.2825,0.7175
388,983,2,0.283,0.717
388,984,2,0.2828,0.7172
389,984,1,0.2833,0.7167
389,985,0,0.2831,0.7169
389,985,1,0.2831,0.7169
389,985,2,0.2831,0.7169
389,985,3,0.2831,0.7169
389,985,4,0.2831,0.7169
390,985,3,0.2836,0.7164
390,986,2,0.2834,0.7166
390,986,3,0.2834,0.7166
390,986,4,0.2834,0.7166
390,986,5,0.2834,0.7166
390,987,4,0.2832,0.7168
391,987,4,0.2837,0.7163
391,987,5,0.2837,0.7163
391,987,6,0.2837,0.7163
392,987,5,0.2843,0.7157
392,987,6,0.2843,0.7157
392,988,5,0.2841,0.7159
392,989,5,0.2839,0.7161
392,990,4,0.2836,0.7164
392,991,3,0.2834,0.7166
393,991,2,0.284,0.716
393,991,3,0.284,0.716
394,991,2,0.2845,0.7155
394,992,1,0.2843,0.7157
394,992,2,0.2843,0.7157
394,992,3,0.2843,0.7157
394,992,4,0.2843,0.7157
394,992,5,0.2843,0.7157
394,992,6,0.2843,0.7157
394,992,7,0.2843,0.7157
394,993,6,0.2841,0.7159
394,994,5,0.2839,0.7161
395,994,5,0.2844,0.7156
396,994,4,0.2849,0.7151
396,994,5,0.2849,0.7151
397,994,4,0.2854,0.7146
397,994,5,0.2854,0.7146
397,995,4,0.2852,0.7148
398,995,3,0.2857,0.7143
399,995,3,0.2862,0.7138
399,996,2,0.286,0.714
399,997,1,0.2858,0.7142
399,998,1,0.2856,0.7144
399,999,0,0.2854,0.7146
399,999,1,0.2854,0.7146
399,999,2,0.2854,0.7146
399,999,3,0.2854,0.7146
399,1000,2,0.2852,0.7148
400,1000,2,0.2857,0.7143
400,1001,2,0.2855,0.7145
400,1002,1,0.2853,0.7147
401,1002,0,0.2858,0.7142
401,1002,1,0.2858,0.7142
401,1002,2,0.2858,0.7142
402,1002,1,0.2863,0.7137
402,1002,2,0.2863,0.7137
403,1002,2,0.2868,0.7132
404,1002,1,0.2873,0.7127
405,1002,0,0.2878,0.7122
405,1002,1,0.2878,0.7122
405,1002,2,0.2878,0.7122
405,1002,3,0.2878,0.7122
405,1002,4,0.2878,0.7122
405,1003,3,0.2876,0.7124
406,1003,2,0.2881,0.7119
407,1003,2,0.2887,0.7113
407,1004,1,0.2884,0.7116
407,1005,0,0.2882,0.7118
407,1005,1,0.2882,0.7118
407,1005,2,0.2882,0.7118
407,1005,3,0.2882,0.7118
407,1005,4,0.2882,0.7118
407,1005,5,0.2882,0.7118
407,1005,6,0.2882,0.7118
407,1005,7,0.2882,0.7118
407,1005,8,0.2882,0.7118
407,1005,9,0.2882,0.7118
407,1005,10,0.2882,0.7118
407,1005,11,0.2882,0.7118
407,1005,12,0.2882,0.7118
407,1006,12,0.288,0.712
407,1006,13,0.288,0.712
407,1007,12,0.2878,0.7122
407,1008,11,0.2876,0.7124
408,1008,10,0.2881,0.7119
408,1009,10,0.2879,0.7121
408,1010,9,0.2877,0.7123
408,1011,8,0.2875,0.7125
408,1012,7,0.2873,0.7127
408,1013,6,0.2871,0.7129
408,1014,6,0.2869,0.7131
408,1015,5,0.2867,0.7133
408,1016,4,0.2865,0.7135
408,1017,3,0.2863,0.7137
408,1018,2,0.2861,0.7139
408,1018,3,0.2861,0.7139
408,1019,2,0.2859,0.7141
408,1019,3,0.2859,0.7141
408,1019,4,0.2859,0.7141
408,1019,5,0.2859,0.7141
408,1020,4,0.2857,0.7143
408,1021,3,0.2855,0.7145
408,1021,4,0.2855,0.7145
408,1021,5,0.2855,0.7145
408,1021,6,0.2855,0.7145
408,1021,7,0.2855,0.7145
408,1021,8,0.2855,0.7145
408,1021,9,0.2855,0.7145
408,1022,8,0.2853,0.7147
408,1023,7,0.2851,0.7149
409,1023,6,0.2856,0.7144
409,1024,6,0.2854,0.7146
409,1025,5,0.2852,0.7148
410,1025,4,0.2857,0.7143
410,1026,3,0.2855,0.7145
410,1026,4,0.2855,0.7145
411,1026,3,0.286,0.714
411,1027,3,0.2858,0.7142
411,1028,2,0.2856,0.7144
412,1028,1,0.2861,0.7139
413,1028,0,0.2866,0.7134
413,1028,1,0.2866,0.7134
413,1028,2,0.2866,0.7134
413,1028,3,0.2866,0.7134
413,1028,4,0.2866,0.7134
413,1028,5,0.2866,0.7134
413,1028,6,0.2866,0.7134
414,1028,5,0.2871,0.7129
414,1028,6,0.2871,0.7129
414,1029,5,0.2869,0.7131
414,1029,6,0.2869,0.7131
414,1029,7,0.2869,0.7131
414,1029,8,0.2869,0.7131
414,1029,9,0.2869,0.7131
414,1030,9,0.2867,0.7133
414,1031,8,0.2865,0.7135
414,1032,8,0.2863,0.7137
414,1033,7,0.2861,0.7139
